ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,bid_sz_00,bid_ct_00,bid_px_01,bid_sz_01,bid_ct_01,bid_px_02,bid_sz_02,bid_ct_02,bid_px_03,bid_sz_03,bid_ct_03,bid_px_04,bid_sz_04,bid_ct_04,bid_px_05,bid_sz_05,bid_ct_05,bid_px_06,bid_sz_06,bid_ct_06,bid_px_07,bid_sz_07,bid_ct_07,bid_px_08,bid_sz_08,bid_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_00,ask_sz_00,ask_ct_00,ask_px_01,ask_sz_01,ask_ct_01,ask_px_02,ask_sz_02,ask_ct_02,ask_px_03,ask_sz_03,ask_ct_03,ask_px_04,ask_sz_04,ask_ct_04,ask_px_05,ask_sz_05,ask_ct_05,ask_px_06,ask_sz_06,ask_ct_06,ask_px_07,ask_sz_07,ask_ct_07,ask_px_08,ask_sz_08,ask_ct_08,ask_px_09,ask_sz_09,ask_ct_09,symbol,order_id
2025-07-17T19:46:49.332337044Z,2025-07-17T19:46:49.332171434Z,10,2,1108,C,A,10,14.140000000,100,589877157,165610,474286118,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:46:49.332337044Z,2025-07-17T19:46:49.332171434Z,10,2,1108,A,A,10,13.970000000,100,591202393,165610,474286118,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:46:49.333066939Z,2025-07-17T19:46:49.332901137Z,10,2,1108,C,A,10,15.080000000,100,589879417,165802,474286134,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:46:49.333066939Z,2025-07-17T19:46:49.332901137Z,10,2,1108,A,A,10,14.910000000,100,591202405,165802,474286134,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:46:49.334377566Z,2025-07-17T19:46:49.334211902Z,10,2,1108,C,A,10,14.030000000,100,589877581,165664,474286200,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:46:49.334377566Z,2025-07-17T19:46:49.334211902Z,10,2,1108,A,A,10,13.870000000,100,591202441,165664,474286200,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:46:49.334388355Z,2025-07-17T19:46:49.334222786Z,10,2,1108,C,A,10,16.650000000,100,589879309,165569,474286202,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:46:49.334388355Z,2025-07-17T19:46:49.334222786Z,10,2,1108,A,A,10,16.460000000,100,591202445,165569,474286202,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:46:49.338150782Z,2025-07-17T19:46:49.337985419Z,10,2,1108,C,A,10,13.380000000,100,589877609,165363,474286351,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:46:49.338206036Z,2025-07-17T19:46:49.338040696Z,10,2,1108,A,A,10,13.220000000,100,591202525,165340,474286355,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:46:49.345150069Z,2025-07-17T19:46:49.344984399Z,10,2,1108,C,A,10,14.030000000,100,589889285,165670,474286571,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:46:49.345150069Z,2025-07-17T19:46:49.344984399Z,10,2,1108,A,A,10,13.870000000,100,591202837,165670,474286571,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:46:49.375338353Z,2025-07-17T19:46:49.375172775Z,10,2,1108,C,A,10,13.870000000,100,589878029,165578,474287210,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:46:49.375338353Z,2025-07-17T19:46:49.375172775Z,10,2,1108,A,A,10,13.720000000,100,591203377,165578,474287210,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:43.153923339Z,2025-07-17T19:47:43.153756054Z,10,2,1108,C,A,10,12.950000000,25,586294129,167285,475417373,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.497636373Z,2025-07-17T19:47:59.497470564Z,10,2,1108,C,A,10,12.960000000,100,591202341,165809,475832011,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.498380294Z,2025-07-17T19:47:59.498212373Z,10,2,1108,C,A,10,13.970000000,100,591202393,167921,475832140,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.498380294Z,2025-07-17T19:47:59.498212373Z,10,2,1108,A,A,10,14.020000000,100,593712945,167921,475832140,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.498584549Z,2025-07-17T19:47:59.498419094Z,10,2,1108,C,B,10,11.630000000,100,581520297,165455,475832164,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.498584549Z,2025-07-17T19:47:59.498419094Z,10,2,1108,A,B,10,11.760000000,100,593712965,165455,475832164,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.498662296Z,2025-07-17T19:47:59.498496785Z,10,2,1108,C,A,10,13.790000000,100,584891005,165511,475832172,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.498662296Z,2025-07-17T19:47:59.498496785Z,10,2,1108,A,A,10,13.970000000,100,593712989,165511,475832172,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.498800986Z,2025-07-17T19:47:59.498635653Z,10,2,1108,C,B,10,11.630000000,100,581520293,165333,475832186,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.498800986Z,2025-07-17T19:47:59.498635653Z,10,2,1108,A,B,10,11.760000000,100,593713033,165333,475832186,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.498870141Z,2025-07-17T19:47:59.498704693Z,10,2,1108,C,A,10,13.790000000,100,584891113,165448,475832189,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.498870141Z,2025-07-17T19:47:59.498704693Z,10,2,1108,A,A,10,13.970000000,100,593713041,165448,475832189,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.499610123Z,2025-07-17T19:47:59.499444245Z,10,2,1108,C,A,10,13.870000000,100,591202441,165878,475832296,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.499610123Z,2025-07-17T19:47:59.499444245Z,10,2,1108,A,A,10,14.040000000,100,593713165,165878,475832296,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.502504139Z,2025-07-17T19:47:59.502338784Z,10,2,1108,C,A,10,13.220000000,100,591202525,165355,475832389,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.502553909Z,2025-07-17T19:47:59.502388144Z,10,2,1108,A,A,10,13.380000000,100,593713349,165765,475832391,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.505316160Z,2025-07-17T19:47:59.505150761Z,10,2,1108,A,A,10,13.110000000,100,593713625,165399,475832604,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.508244835Z,2025-07-17T19:47:59.508079541Z,10,2,1108,C,A,10,16.460000000,100,591202445,165294,475832711,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.508244835Z,2025-07-17T19:47:59.508079541Z,10,2,1108,A,A,10,16.650000000,100,593713853,165294,475832711,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.512496442Z,2025-07-17T19:47:59.512330890Z,10,2,1108,C,A,10,14.910000000,100,591202405,165552,475832795,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.512496442Z,2025-07-17T19:47:59.512330890Z,10,2,1108,A,A,10,15.080000000,100,593714177,165552,475832795,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.548510827Z,2025-07-17T19:47:59.548345490Z,10,2,1108,C,A,10,14.020000000,100,593712945,165337,475834979,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.548510827Z,2025-07-17T19:47:59.548345490Z,10,2,1108,A,A,10,14.140000000,100,593716653,165337,475834979,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.550945996Z,2025-07-17T19:47:59.550780795Z,10,2,1108,C,A,10,13.720000000,100,591203377,165201,475835018,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.551051876Z,2025-07-17T19:47:59.550886681Z,10,2,1108,A,A,10,13.870000000,100,593716733,165195,475835020,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.563396482Z,2025-07-17T19:47:59.563230864Z,10,2,1108,C,A,10,13.870000000,100,591202837,165618,475835362,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:47:59.563396482Z,2025-07-17T19:47:59.563230864Z,10,2,1108,A,A,10,14.030000000,100,593717405,165618,475835362,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:48:00.580791047Z,2025-07-17T19:48:00.580625421Z,10,2,1108,C,B,10,11.760000000,100,593713033,165626,475874768,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:48:00.580791047Z,2025-07-17T19:48:00.580625421Z,10,2,1108,A,B,10,11.600000000,100,593785005,165626,475874768,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:48:00.581558450Z,2025-07-17T19:48:00.581393098Z,10,2,1108,C,B,10,11.760000000,100,593712965,165352,475874784,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:48:00.581558450Z,2025-07-17T19:48:00.581393098Z,10,2,1108,A,B,10,11.600000000,100,593785037,165352,475874784,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:48:31.385992709Z,2025-07-17T19:48:31.385827035Z,10,2,1108,C,B,10,12.310000000,2,586704165,165674,476597995,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:48:31.385992709Z,2025-07-17T19:48:31.385827035Z,10,2,1108,A,B,10,12.380000000,2,595050509,165674,476597995,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:49:09.741413096Z,2025-07-17T19:49:09.741246975Z,10,2,1108,C,B,10,11.600000000,100,593785005,166121,477426282,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:49:09.741413096Z,2025-07-17T19:49:09.741246975Z,10,2,1108,A,B,10,11.760000000,100,596570517,166121,477426282,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:49:09.769937557Z,2025-07-17T19:49:09.769772064Z,10,2,1108,C,B,10,11.600000000,100,593785037,165493,477426983,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:49:09.769937557Z,2025-07-17T19:49:09.769772064Z,10,2,1108,A,B,10,11.760000000,100,596571797,165493,477426983,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:49:13.496960906Z,2025-07-17T19:49:13.496795363Z,10,2,1108,C,B,10,11.760000000,100,596570517,165543,477518807,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:49:13.496960906Z,2025-07-17T19:49:13.496795363Z,10,2,1108,A,B,10,11.600000000,100,596735461,165543,477518807,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
2025-07-17T19:49:13.497323943Z,2025-07-17T19:49:13.497158448Z,10,2,1108,C,B,10,11.760000000,100,596571797,165495,477518814,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,101,2,13.11,-78,2,13.10,110,2,13.06,2,1,12.94,0,-3,12.95,0,-2,12.96,0,-3,12.98,0,-1,12.99,0,-2,13.03,0,-1,13.05,0,-1,13.08,0,-1,13.09,0,-54,13.10,0,-93,ARL,0
